dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9470552334452242,0.9341703784312618,0.5991776783139093,0.8282565455652526,0.1681544615447194,102.87023186683656,5.258283853530884,ok,,26215,20972,0,6554,,90,1e-05,True,99.02862095832825,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd,acc,0.9485027655922182,0.9507915315658974,,,11,True,False,,f_mmd,test,standardized_l2,0.05,3.549333827957776,0.6744566462664178,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7136337706788363,0.7134261701839197,0.7129186222634802,0.7877488679659616,0.556193101227825,61.57245945930481,8.814378023147583,ok,,35060,28048,0,8765,,90,1e-05,True,61.57206130027771,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd,acc,0.7154877353108956,0.7159155733029093,,,1,True,False,,f_mmd,test,standardized_l2,0.05,5.705233560224857,4.42404820995927,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.773841961852861,0.7728784291129207,0.7720854883776231,0.8460852505796326,0.5629401668375263,17.898193836212158,0.4326567649841308,ok,,1465,1172,0,367,,30,1e-05,True,17.897681951522827,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7474402730375427,0.7781569965870307,,,12,True,False,,f_mmd,test,standardized_l2,0.05,4.970620801922388,1.6582297571052518,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7106674272675414,0.7106347395205298,0.7103133447312118,0.7801733715708394,0.5741077782615319,132.91758847236633,8.784236907958984,ok,,35060,28048,0,8765,,90,1e-05,True,132.91722416877747,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd,acc,0.6903879064460924,0.7162007986309185,,,12,True,False,,f_mmd,test,standardized_l2,0.05,4.311774586375166,1.5852459011991298,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7193460490463215,0.7191959499973437,0.7194107864100736,0.7922606319790924,0.5516998134757962,15.200215578079224,0.4346349239349365,ok,,1467,1173,0,367,,30,1e-05,True,15.199659824371338,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7006802721088435,0.7346938775510204,,,9,True,False,,f_mmd,test,standardized_l2,0.05,5.276405738110375,1.913419578032166,,True
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8814814814814815,0.8803063278965895,0.8091329555077846,0.9715570674614362,0.3108247911536673,34.94463849067688,1.378260612487793,ok,,8640,6912,0,2160,,30,1e-05,True,34.94426393508911,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8697916666666666,0.8773148148148148,,,11,True,False,,f_mmd,test,standardized_l2,0.05,1.2743595976531008,0.0032793621499492,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.678125,0.6732719396504724,0.6781250000000001,0.743125,0.5912384940710734,11.225179672241213,0.4598100185394287,ok,,1280,1024,0,320,,30,1e-05,True,11.224819660186768,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.6484375,0.65625,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.2510247822932192,0.2753977890508845,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,0.5503093696515231,0.418688138821,0.6988996669222387,0.797875216261289,8.391871452331543,0.6209118366241455,ok,,3796,3036,0,950,,30,1e-05,True,8.391440868377686,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.618421052631579,0.618421052631579,,,0,True,False,,f_mmd,test,standardized_l2,0.05,16.147780497995985,30.142465777880638,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.8024530271398748,0.8044515944482326,0.7467200599810375,0.8106815745750281,0.4304620215109985,30.110306978225708,2.567206859588623,ok,,15326,12260,0,3832,,60,1e-05,True,30.109894037246704,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd,acc,0.8088714938030006,0.8091976516634051,,,2,True,False,,f_mmd,test,standardized_l2,0.05,2.577437862716649,0.3086008293848985,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9003445899379738,0.8996415466663557,0.8802719895099667,0.9616702656298756,0.2251892457981202,106.57892322540285,6.934845447540283,ok,,29020,23216,0,7255,,90,1e-05,True,106.5784513950348,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd,acc,0.903170227429359,0.9064438318401102,,,9,True,False,,f_mmd,test,standardized_l2,0.05,6.173421993135033,9.475156686209022,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9463636363636364,0.9463640796408344,0.9463903910158344,0.990312004370425,0.1301451954757202,20.99337673187256,1.4453659057617188,ok,,8800,7040,0,2200,,30,1e-05,True,20.992990016937256,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9517045454545454,0.9522727272727272,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.246525388968872,0.28279632179856,,True
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,0.9989960803818158,0.9987928379401247,0.999998180564028,0.0048497160319046,16.483933448791504,1.186948299407959,ok,,7968,6374,0,1993,,30,1e-05,True,16.48342752456665,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9956085319949812,0.9981179422835632,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.451838212173457,0.3377310441453937,,True
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8187134502923976,0.8173076923076924,0.8187134502923976,0.9127898802670528,0.3540488827481047,18.802016973495483,1.2768723964691162,ok,,4102,3281,0,1026,,30,1e-05,True,18.80163884162903,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8148599269183922,0.8319123020706456,,,3,True,False,,f_mmd,test,standardized_l2,0.05,7.833671778281264,21.96172061478181,,True
MIC,/home/crc00006699/zh/tabiclv2/data184/MIC,binclass,1319,264,330,104,2,0.9090909090909092,0.902972027972028,0.769976807927472,0.885164101482887,0.2682656031242476,12.755785942077637,0.5939550399780273,ok,,1319,1055,0,330,,30,1e-05,True,12.755410432815552,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8712121212121212,0.8712121212121212,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.712530890529896,2.467797472822338,,True
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data184/Marketing_Campaign,binclass,1792,359,448,27,2,0.8705357142857143,0.8528364431414882,0.6471187370235437,0.9234144239432758,0.2414888606341341,8.670616388320923,0.4545729160308838,ok,,1792,1433,0,448,,30,1e-05,True,8.670241355895996,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9108635097493036,0.9108635097493036,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.270192666814627,2.0658881644198885,,True
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data184/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8333333333333334,0.7899080947331213,0.5404342072320183,0.7719875532029044,0.3807357545557031,10.257220029830933,0.4236152172088623,ok,,1822,1457,0,456,,30,1e-05,True,10.256787061691284,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8547945205479452,0.8602739726027397,,,3,True,False,,f_mmd,test,standardized_l2,0.05,7.836993826876294,8.42613031023602,,True
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data184/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9764812302125736,0.9764430383915464,0.9747177506258392,0.998194598716822,0.0545551933506926,33.389817237854004,1.7561874389648438,ok,,8844,7075,0,2211,,30,1e-05,True,33.38945412635803,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9773883550028264,0.979649519502544,,,6,True,False,,f_mmd,test,standardized_l2,0.05,3.127134346417664,0.4269832047916559,,True
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data184/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7597402597402597,0.7568387094790126,0.7255555555555555,0.8572222222222222,0.4565341549649517,7.312267780303955,0.4256448745727539,ok,,614,491,0,154,,30,1e-05,True,7.311826229095459,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7804878048780488,0.7804878048780488,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.29744305286492,1.2550670932773182,,True
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data184/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.884,0.8838602970694501,0.8830128205128205,0.9457532051282048,0.3069203095632574,11.015461206436155,0.5942587852478027,ok,,2000,1600,0,500,,30,1e-05,True,11.015033721923828,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.88,0.8825,,,4,True,False,,f_mmd,test,standardized_l2,0.05,4.323479325957341,1.5603260508387111,,True
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data184/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8561460195242678,0.8470975936986341,0.6961587778166107,0.9184537496420532,0.3517409885395798,616.0344064235687,32.497501373291016,ok,,116368,93094,0,29092,,300,1e-05,True,616.0339381694794,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,10,tabpfn_finetuning_api_f_mmd,acc,0.8503480278422274,0.8554180630746756,,,15,True,False,,f_mmd,test,standardized_l2,0.05,3.803965823724399,3.146382106979816,,True
Shipping,/home/crc00006699/zh/tabiclv2/data184/Shipping,binclass,8799,1760,2200,9,2,0.6881818181818182,0.6790054852098922,0.7294780178758079,0.7380763241536722,0.4998129987956693,19.442939043045044,1.203728437423706,ok,,8799,7039,0,2200,,30,1e-05,True,19.442436933517456,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.6761363636363636,0.68125,,,4,True,False,,f_mmd,test,standardized_l2,0.05,2.571875357830136,0.4729183355358287,,True
VulNoneVul,/home/crc00006699/zh/tabiclv2/data184/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854184,0.5,0.8151434486838214,0.0508002159001685,8.988601684570312,0.7484443187713623,ok,,4553,3642,0,1139,,30,1e-05,True,8.988245010375977,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9890230515916576,0.9890230515916576,,,0,True,False,,f_mmd,test,standardized_l2,0.05,10.160203666004811,10.610619381915178,,True
Waterstress,/home/crc00006699/zh/tabiclv2/data184/Waterstress,binclass,950,190,238,22,2,0.7815126050420168,0.7805845169926378,0.7840933191940616,0.8606574761399787,0.4632769614034453,9.32471227645874,0.4395771026611328,ok,,950,760,0,238,,30,1e-05,True,9.324342012405396,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7736842105263158,0.8210526315789474,,,2,True,False,,f_mmd,test,standardized_l2,0.05,6.664162551711221,1.4893363023500787,,True
abalone,/home/crc00006699/zh/tabiclv2/data184/abalone,multiclass,3341,669,836,8,3,0.6483253588516746,0.6517334828896083,0.6463979451890921,0.8315451830661534,0.7419748674775049,8.499715089797974,0.5729255676269531,ok,,3341,2672,0,836,,30,1e-05,True,8.499259948730469,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7010463378176383,0.7010463378176383,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.941358578465779,5.413631318904715,,True
ada,/home/crc00006699/zh/tabiclv2/data184/ada,binclass,3317,664,830,48,2,0.8614457831325302,0.8574881798036124,0.7891616878267365,0.9174446104057754,0.3066392636238727,11.825589179992676,1.1089463233947754,ok,,3317,2653,0,830,,30,1e-05,True,11.825231075286863,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.875,0.875,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.338794762934013,6.538881940189221,,True
ada_prior,/home/crc00006699/zh/tabiclv2/data184/ada_prior,binclass,3649,730,913,14,2,0.8488499452354874,0.8398161358056649,0.7505651096184225,0.8907540360385816,0.3436560414414892,19.770891189575195,0.6354391574859619,ok,,3649,2919,0,913,,30,1e-05,True,19.77051329612732,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8315068493150685,0.8438356164383561,,,10,True,False,,f_mmd,test,standardized_l2,0.05,4.223381226452101,2.933874905659996,,True
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/home/crc00006699/zh/tabiclv2/data184/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,0.6025,0.5854099681154556,0.5806508755946959,0.6539249924081385,0.6450834979752449,12.487781763076782,0.4521458148956299,ok,,1600,1280,0,400,,30,1e-05,True,12.487419128417969,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.64375,0.653125,,,5,True,False,,f_mmd,test,standardized_l2,0.05,2.519760960365528,0.4749052057318915,,True
allrep,/home/crc00006699/zh/tabiclv2/data184/allrep,multiclass,3017,604,755,29,4,0.9854304635761588,0.984988962472406,0.7570083170254402,0.9970484499584792,0.0356840171641825,14.137567520141602,0.7714776992797852,ok,,3017,2413,0,755,,30,1e-05,True,14.137194871902466,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9850993377483444,0.98841059602649,,,3,True,False,,f_mmd,test,standardized_l2,0.05,5.18088881923605,7.502598832555987,,True
